6,Average,4.68
6,MAX,7
3,MIN,3
6,,
6,,
4,,
4,,
3,,
5,,
4,,
5,,
4,,
5,,
6,,
4,,
4,,
7,,
5,,
5,,
4,,
4,,
5,,
6,,
4,,
4,,
5,,
4,,
4,,
4,,
4,,
5,,
4,,
4,,
3,,
5,,
6,,
5,,
4,,
4,,
5,,
4,,
4,,
4,,
5,,
4,,
4,,
4,,
5,,
3,,
5,,
6,,
4,,
6,,
4,,
4,,
5,,
6,,
4,,
4,,
3,,
5,,
4,,
5,,
4,,
5,,
6,,
4,,
4,,
7,,
5,,
5,,
4,,
4,,
5,,
3,,
4,,
6,,
4,,
6,,
6,,
3,,
4,,
3,,
5,,
6,,
5,,
4,,
6,,
3,,
6,,
6,,
6,,
6,,
6,,
6,,
4,,
5,,
5,,
6,,
4,,
