6,Average,6.73
5,MAX,9
9,MIN,3
6,,
8,,
6,,
8,,
7,,
7,,
7,,
6,,
7,,
6,,
6,,
6,,
7,,
3,,
6,,
8,,
6,,
7,,
8,,
6,,
7,,
4,,
8,,
7,,
8,,
7,,
8,,
6,,
7,,
7,,
6,,
6,,
8,,
8,,
7,,
7,,
8,,
6,,
7,,
5,,
9,,
7,,
7,,
7,,
7,,
6,,
6,,
8,,
8,,
6,,
7,,
4,,
8,,
8,,
6,,
8,,
7,,
7,,
7,,
6,,
7,,
6,,
6,,
6,,
7,,
3,,
6,,
8,,
6,,
7,,
8,,
4,,
7,,
5,,
8,,
8,,
9,,
6,,
7,,
6,,
6,,
8,,
8,,
7,,
5,,
9,,
6,,
7,,
6,,
8,,
7,,
8,,
6,,
6,,
6,,
6,,
7,,
