4,Average,4.76
5,MAX,8
6,MIN,2
3,,
6,,
4,,
4,,
6,,
6,,
4,,
6,,
6,,
6,,
4,,
4,,
4,,
8,,
6,,
6,,
4,,
3,,
6,,
4,,
4,,
6,,
7,,
3,,
4,,
4,,
4,,
5,,
3,,
3,,
3,,
5,,
6,,
6,,
4,,
3,,
4,,
4,,
4,,
3,,
5,,
7,,
4,,
4,,
4,,
2,,
4,,
6,,
4,,
4,,
4,,
6,,
7,,
6,,
4,,
4,,
6,,
6,,
4,,
6,,
6,,
6,,
4,,
4,,
4,,
8,,
6,,
6,,
4,,
3,,
6,,
3,,
4,,
4,,
4,,
6,,
7,,
3,,
3,,
3,,
5,,
6,,
6,,
4,,
5,,
6,,
3,,
5,,
4,,
6,,
7,,
6,,
5,,
5,,
4,,
4,,
4,,
